utimesec    2071.392000
stimesec    0.276000
ru_maxrss   174284
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   20925
ru_majflt   10
ru_nswap    0
ru_inblock  7976
ru_oublock  6296
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    41
ru_nivcsw   9163
