utimesec    2681.764000
stimesec    0.524000
ru_maxrss   164452
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   25669
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  6296
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    8
ru_nivcsw   51823
