utimesec    21.628000
stimesec    0.044000
ru_maxrss   120764
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   14874
ru_majflt   1
ru_nswap    0
ru_inblock  232
ru_oublock  6992
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    1
ru_nivcsw   140
