utimesec    7387.756000
stimesec    0.308000
ru_maxrss   449656
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   64550
ru_majflt   37
ru_nswap    0
ru_inblock  7648
ru_oublock  8832
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    55
ru_nivcsw   15230
