utimesec    2370.068000
stimesec    0.408000
ru_maxrss   176832
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   21560
ru_majflt   0
ru_nswap    0
ru_inblock  5848
ru_oublock  6408
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    24
ru_nivcsw   10662
