utimesec    1176.192000
stimesec    1.532000
ru_maxrss   602956
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   157898
ru_majflt   0
ru_nswap    0
ru_inblock  5648
ru_oublock  16
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    4
ru_nivcsw   23990
