utimesec    21.644000
stimesec    0.264000
ru_maxrss   841100
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   213829
ru_majflt   9
ru_nswap    0
ru_inblock  9688
ru_oublock  2568
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    45
ru_nivcsw   203
